,trial,model,nrbf,opttype,gpscaler,runidx,gainmse,tlength,runtime,posmse,poscorr,wtcorr,wtmse
0,21,p,20,second,1,1,1.575193434410347e-05,243,2.910006046295166,1.4241461780609771e-05,0.9999974952538107,0.9991670212792156,0.00016537390426876617
