,model,nrbf,opttype,gpscaler,runidx,gainmse,tlength,runtime,posmse,poscorr,wtcorr,wtmse
400,pv,20,second,3,2,1.7168240537953952,70,1.1212148666381836,0.0022852226423252606,0.9945287334386979,0.7009728539711952,0.07383592031745465
401,pv,20,second,3,3,0.2463481288032642,70,1.5394129753112793,0.0002639634815414879,0.9993045869421981,0.9334404078671819,0.015240905337273783
402,pv,20,second,3,1,0.510340830670563,78,1.1805710792541504,0.0006288166855440341,0.9883690327928029,0.9054895046365183,0.021729701426948553
403,pv,20,second,3,2,0.3827826428412284,78,2.0333449840545654,0.005227703325819927,0.9734854687220947,0.6853788867665089,0.09134047166648515
404,pv,20,second,3,3,0.019051543135120044,78,2.484576940536499,0.0005667844374418792,0.994446796853185,0.9761012900032098,0.01709637456882141
405,pv,20,second,3,1,0.0048055742630093495,127,2.195364236831665,2.8776078966170446e-05,0.9997221934131494,0.997542430107509,0.0006031054999491921
406,pv,20,second,3,2,2.2912052326351438,127,1.1539881229400635,0.0892802138418451,0.8784504877614079,0.37040362424111356,0.23370058633905416
407,pv,20,second,3,3,0.37728769788090066,127,1.8014888763427734,0.005571777152948048,0.9480691682450556,0.4032794642089507,0.06131101005067443
408,pv,20,second,3,1,0.0006238201054200155,145,5.470433950424194,3.173118693642295e-06,0.9999977804130454,0.9922023951028497,0.0017089560433122713
409,pv,20,second,3,2,0.000586120091366557,145,1.440011978149414,2.1529251210725045e-06,0.999999261669897,0.9944395259209385,0.0008854898123811607
410,pv,20,second,3,3,0.025487770528825025,145,1.753467082977295,5.266631364768251e-05,0.9999289970462308,0.9960299638433476,0.0011828924042198798
411,pv,20,second,3,1,10.170199209971226,133,1.3750660419464111,0.029719895640187288,0.9538412708549483,-0.059642031500295484,0.33287920178253017
412,pv,20,second,3,2,12.344367697453908,133,1.1079719066619873,0.09751915812212458,0.27910868228099883,-0.3019269394012883,0.3998692248611968
413,pv,20,second,3,3,1.9064714676072374,133,4.621139049530029,0.007251378376269958,0.9899886210544543,0.9623439217407666,0.019500712271114252
414,pv,20,second,3,1,91.36679565971274,161,2.7039718627929688,0.228019442568311,0.27306577198068777,-0.891962947364577,0.48073176693217645
415,pv,20,second,3,2,0.8656967908564014,161,3.20031476020813,0.09754128140264817,0.7919595360380675,0.5780105244807469,0.11162861659607391
416,pv,20,second,3,3,0.39498061453066685,161,2.2820589542388916,0.0015310382216002798,0.9950000335917993,0.44858094215526667,0.10537971743822362
417,pv,20,second,3,1,0.006429133427364609,291,2.924060821533203,0.0008306500409465699,0.9944815705538844,0.9954038049229992,0.0011048781048760092
418,pv,20,second,3,2,0.26595054232103105,291,2.5300369262695312,0.008427523657143655,0.9726651369554513,0.956571860183176,0.00988822213135147
419,pv,20,second,3,3,123.52259891297388,291,4.662054777145386,0.360076862805833,-0.25340123271856396,-0.7127501097538294,0.39610292231212096
420,pv,20,second,8,1,9.082673965890706,564,2.00639009475708,0.5784620965656097,0.2829154609832049,-0.8403808212588009,0.7010226231686728
421,pv,20,second,8,2,0.6654078106098891,564,3.8721988201141357,0.003905446816131293,0.9920467173803091,0.9571772559561085,0.010245050418894253
422,pv,20,second,8,3,0.07538250240101253,564,6.144826889038086,0.0006549805350087035,0.9979802334713582,0.9932268503684472,0.0018206011117452448
423,pv,20,second,8,1,0.07529042629637628,617,6.961622953414917,0.0005625621591030523,0.9990150656693318,0.9884371905005909,0.0033032671041126477
424,pv,20,second,8,2,8.526765949490462,617,8.163578748703003,0.0588662642054318,0.7999260432140145,0.8203054826813924,0.053745746040195184
425,pv,20,second,8,3,164.7842670490151,617,7.051907062530518,0.03408017938980279,0.9358111675678824,0.8157100520327915,0.08284880788039832
426,pv,20,second,8,1,0.0090903962650781,236,2.812373161315918,0.00042904824720466816,0.9976655034448255,0.9651219434326915,0.007643975607005026
427,pv,20,second,8,2,0.021049220775297226,236,8.423426151275635,0.0013774097916731355,0.995699501855894,0.9530508562277515,0.02117985852436958
428,pv,20,second,8,3,1.219127852187599,236,2.48753023147583,0.003203315779319433,0.9919053226625538,0.9648360278179688,0.013433356844373396
429,pv,20,second,8,1,0.16660244796815005,70,1.7616150379180908,2.1799466469586142e-05,0.9999621726672819,0.7538945133103339,0.042575358503952734
430,pv,20,second,8,2,24.222486874846748,70,1.70145583152771,0.003056553737066513,0.9959277918534897,0.9235977585004534,0.0341464917572038
431,pv,20,second,8,3,10.137432024784468,70,1.1575298309326172,0.015609760463702438,0.9770634942276015,0.6057030040146986,0.16186391822901408
432,pv,20,second,8,1,11.80063672939998,78,1.2980601787567139,0.025089041080528993,0.8209630513457217,-0.7037261169747833,0.37017232274487144
433,pv,20,second,8,2,17.680261308520638,78,0.982914924621582,0.01002555667299943,0.8159001166172655,0.6801176454188669,0.13442964257669218
434,pv,20,second,8,3,10.541012519789257,78,1.4445621967315674,0.007944369458573885,0.9215899815699933,0.880287072381309,0.053349301065541775
435,pv,20,second,8,1,1.102140679649546,127,2.863657236099243,0.01518513915601061,0.9549989375732737,0.9497073949725182,0.019774854889012095
436,pv,20,second,8,2,110.37779371287392,127,1.7292709350585938,0.03381490958843856,0.8842670302229362,0.5673493933577723,0.14074210621880773
437,pv,20,second,8,3,5.001650367185689,127,1.1714661121368408,0.0015127092350639046,0.9948776009848329,0.7934544174468116,0.09420980599819656
438,pv,20,second,8,1,0.19477907213585632,145,3.020030975341797,0.0001994474405557848,0.999907125024181,0.9096076987266767,0.039653959828016026
439,pv,20,second,8,2,30.409296333475375,145,2.0715339183807373,0.01338881520609571,0.9816746766437119,-0.841993057871278,0.45638918789956834
440,pv,20,second,8,3,5.57899741245949,145,1.7745897769927979,0.0014823751215133614,0.9979502407538406,0.7725045039198418,0.043726639312412725
441,pv,20,second,8,1,3.6931364329817176,133,1.1310269832611084,0.07991758968213047,0.6706583939585536,-0.44452034087498277,0.4295919719279768
442,pv,20,second,8,2,0.0031748555759338747,133,1.8112189769744873,9.609842998832447e-05,0.9997832062333827,0.9780379509556794,0.006280911907831085
443,pv,20,second,8,3,4.300387688894519,133,1.1188380718231201,0.04730499963715353,0.8868026569213031,0.6164117192671154,0.15525486601289606
444,pv,20,second,8,1,5.395469358599278,161,1.238813877105713,0.02944074569444305,0.9472380459530182,0.8060039593521944,0.08860959711761499
445,pv,20,second,8,2,0.5719371062394609,161,6.231201887130737,0.02629779550293677,0.9524833625315171,0.39401004625154157,0.18459012874305084
446,pv,20,second,8,3,0.23475515930207888,161,1.8541998863220215,0.0014401683571328345,0.9944163508140839,0.976643389448487,0.004528043439757706
447,pv,20,second,8,1,0.02398814256526592,291,3.059631824493408,0.0006075987575687928,0.9988476358242401,0.9908253224461487,0.0011922798805378098
448,pv,20,second,8,2,112.4390990165726,291,3.2696776390075684,0.16176532605456134,0.2712623325977836,-0.4938657961766233,0.26184762007997464
449,pv,20,second,8,3,57.119224035795625,291,4.99706506729126,0.6560702309199025,-0.3545997212127576,-0.5852410605758006,0.622961184393708
450,pv,30,second,1,1,5.225707272977975e-06,564,13.149172067642212,1.3420880014603724e-06,0.999996179890695,0.9999768058789809,5.079235849808402e-06
451,pv,30,second,1,2,0.0034312374962267955,564,10.542217016220093,0.0003912013591952853,0.999334415149145,0.9968802908523404,0.0007629121027897218
452,pv,30,second,1,3,0.0007501642520804352,564,13.45396614074707,1.259460262068184e-05,0.9999903912702562,0.9999887332570785,1.695972674117762e-05
453,pv,30,second,1,1,5.196778619101103e-05,617,7.483870267868042,2.1933529091995637e-05,0.9999432919842265,0.9998191289892213,4.809149314285406e-05
454,pv,30,second,1,2,0.00019691944381093398,617,6.702385902404785,0.00012467565661430978,0.9995183136940878,0.9982928002937005,0.0002433075318141669
455,pv,30,second,1,3,8.9457177979132,617,4.2839930057525635,0.10237902300656415,0.8769934091579856,0.9035772752186381,0.05868661795389587
456,pv,30,second,1,1,0.0005321305968863624,236,3.6958389282226562,2.3855163305076463e-05,0.9999775745550926,0.999829761878933,6.374705385651881e-05
457,pv,30,second,1,2,0.0007701129391364348,236,4.564574241638184,2.4198719596469032e-05,0.9999556124174525,0.9999194777262506,0.0001079308075725078
458,pv,30,second,1,3,0.0003325425245836786,236,3.9772636890411377,2.11400197239558e-05,0.9999609083174354,0.998992152601593,0.0003305784233807307
459,pv,30,second,1,1,0.024759858956259335,70,2.0183770656585693,0.00029623583954630915,0.9986018180004769,0.987481599364378,0.0018221337427636586
460,pv,30,second,1,2,0.05997209211447756,70,1.7740132808685303,4.370494685304834e-05,0.9998889158628014,0.9760150505194227,0.0035227948550986647
461,pv,30,second,1,3,0.013497041274440093,70,1.929325819015503,0.0001620922935769151,0.9997005155414675,0.983036007862305,0.004380089173181413
462,pv,30,second,1,1,0.0011885749624245877,78,1.6751651763916016,1.6535717632910694e-05,0.999836259179506,0.9996478022783408,0.00013038773702608904
463,pv,30,second,1,2,0.18904482393662264,78,1.5272738933563232,0.0006135359328454981,0.997997964838398,0.9423377491645848,0.00587180150536409
464,pv,30,second,1,3,0.6399406755378797,78,2.0647428035736084,0.0019184397352612075,0.9847926984296914,0.9772352639148092,0.01071255180074933
465,pv,30,second,1,1,0.01535052072790682,127,1.5501129627227783,0.0001946713568915196,0.998132025121286,0.9940392929048596,0.0005911492337696429
466,pv,30,second,1,2,0.0007589415884245513,127,2.1989409923553467,4.160574417884343e-05,0.9998629355918138,0.9994816579515162,0.0002572852577330161
467,pv,30,second,1,3,0.3288601084076079,127,1.995887041091919,0.009808226790598402,0.9816617379074541,0.5585765845555769,0.02212498835356202
468,pv,30,second,1,1,0.0002883895711623061,145,2.2835640907287598,1.1367159178408068e-05,0.9999830981042339,0.9989925328275248,0.0003664930966756353
469,pv,30,second,1,2,0.0009286220399195563,145,3.1924901008605957,1.4418471866157832e-06,0.9999976676814406,0.9995342714177953,0.0001738411617242524
470,pv,30,second,1,3,0.11743049302277282,145,3.3623087406158447,0.000452697764896276,0.9999696427541616,0.9777090455646164,0.001681804296924239
471,pv,30,second,1,1,11.549707881515147,133,1.4216160774230957,0.045728510984703936,0.6303447246468349,0.414103702385153,0.2164176452054864
472,pv,30,second,1,2,0.011797615777304999,133,3.75833797454834,0.00015472332671837434,0.9993252029739524,0.9970578842927065,0.0007512547217644389
473,pv,30,second,1,3,0.6192585168634263,133,4.3997979164123535,0.003120359538741646,0.9916324098724263,0.7299790521696747,0.018678060550026562
474,pv,30,second,1,1,0.13542874451768264,161,2.253363847732544,0.007989816514429655,0.9705876775811751,0.8154227237751154,0.010201747952279771
475,pv,30,second,1,2,10.457619654163942,161,1.414201259613037,0.013363658900362875,0.986719496823054,0.9379730422062946,0.042202797865443856
476,pv,30,second,1,3,0.021882406295498272,161,2.1699929237365723,0.0006614878981779987,0.9994165851711333,0.9967627063003455,0.0010195528469164284
477,pv,30,second,1,1,2.9616004686966678e-05,291,2.8423268795013428,5.515215325879532e-07,0.9999986683213326,0.9999601145546227,8.451032950496756e-06
478,pv,30,second,1,2,0.020031755424240162,291,3.4297730922698975,0.0017639880316188696,0.9903335345680223,0.9561457257776393,0.0025864208611593967
479,pv,30,second,1,3,20.078400633625538,291,1.7582650184631348,0.021759407436368713,0.9611423154230626,0.9335647774101291,0.03708690203252264
480,pv,30,second,3,1,0.014178772430447439,564,7.632878065109253,0.0002564850757723907,0.9995970737301142,0.9956979144116315,0.0007554218596141247
481,pv,30,second,3,2,0.03447510552014656,564,8.277253866195679,0.005021412770721875,0.9837032656019749,0.907449894624236,0.012901422508985003
482,pv,30,second,3,3,0.007516705273159148,564,7.018024921417236,0.0026296317542240087,0.9969903513573178,0.9472221064249176,0.013479741616945835
483,pv,30,second,3,1,0.00306956303785084,617,7.148889780044556,0.0001242391435065963,0.9998128825333499,0.9992219386556775,0.00015329990244419877
484,pv,30,second,3,2,23.739662643611403,617,4.470016002655029,0.6814639486936414,0.421139283878596,-0.43969730613559227,0.5362947354429562
485,pv,30,second,3,3,0.001132798767806589,617,11.576573848724365,0.0007787783552615092,0.9985959031220062,0.9989802171673,0.0002514468023500351
486,pv,30,second,3,1,0.007795652688831595,236,2.235016107559204,3.668152074475571e-05,0.9998298006651354,0.9991581688124366,0.00026884573085353414
487,pv,30,second,3,2,0.6062474287011577,236,4.317237854003906,0.003764263504149806,0.9893821448377642,0.45014964515063804,0.049789575289360906
488,pv,30,second,3,3,0.010467411113630637,236,3.264683961868286,3.748667356646407e-05,0.9998351942517808,0.9859878727913299,0.0034890049964403573
489,pv,30,second,3,1,0.039625032731552594,70,1.1655380725860596,0.00024618808782417273,0.9990621155252818,0.9909101054705656,0.0020773927062108476
490,pv,30,second,3,2,9.094430831990463,70,1.1025078296661377,0.039887417528966296,0.9392194017886921,0.34730012357124385,0.23262314493535088
491,pv,30,second,3,3,1.9053704747674136,70,1.0310709476470947,0.008053488874480236,0.9842849754919809,0.8138168313497621,0.08529691412435862
492,pv,30,second,3,1,0.08059115918233237,78,1.6036360263824463,0.00034137458646230746,0.9987672299220739,0.9919302783917939,0.002021285309327578
493,pv,30,second,3,2,75.5769933714859,78,1.3948867321014404,0.005194776533326568,0.9499272507683028,0.6376708766851457,0.13129439009217364
494,pv,30,second,3,3,0.388646177311773,78,1.901648759841919,0.0016132649259438042,0.9945000935062849,0.9609097137521547,0.00781706788313929
495,pv,30,second,3,1,0.32183411612141855,127,4.077210903167725,0.01601307860996372,0.9279147307672432,0.7774599095354685,0.10102915665275038
496,pv,30,second,3,2,8.055559747810394,127,1.4119770526885986,0.053470597136662586,0.7318972529287876,0.4587102459585093,0.21050051183332144
497,pv,30,second,3,3,0.002817611220208116,127,2.139634847640991,3.947363406265713e-05,0.9999531171476166,0.9995159022681429,0.00013921711139907886
498,pv,30,second,3,1,0.5064550154315476,145,4.24709415435791,0.004088905661086879,0.9949491842779858,0.8466407336088325,0.072904380535866
499,pv,30,second,3,2,0.0012672061501293526,145,2.364722967147827,3.401391775185877e-06,0.9999978257922124,0.9975217967999331,0.00034386651583080745
500,pv,30,second,3,3,0.16351370112602986,145,3.5120010375976562,0.0004723596471452722,0.9993354694519576,0.948057096053747,0.020885242391726386
501,pv,30,second,3,1,0.016408632256278043,133,2.502066135406494,0.000549987460576358,0.9983442651429641,0.9622132312370937,0.005531811435235638
502,pv,30,second,3,2,0.003916768489813201,133,2.167598009109497,0.00026910585323767453,0.9993838422759973,0.9853280213661156,0.0032448677494068367
503,pv,30,second,3,3,5.2561163390743735,133,1.2165677547454834,0.007678362518807598,0.9922776220337828,0.4983690276998473,0.1967773464595554
504,pv,30,second,3,1,6.68915800352224,161,1.267838954925537,0.2536697743628867,0.6131579044947367,0.06750103630967248,0.28842681644012347
505,pv,30,second,3,2,0.20396339207330277,161,1.7814788818359375,0.008941829280515274,0.9677108918204788,0.9550733505504774,0.009304113097645877
506,pv,30,second,3,3,0.5115910036005887,161,3.203178882598877,0.01324691837459693,0.9872237413928637,0.685262884373664,0.09606262069572434
507,pv,30,second,3,1,0.6279416693141492,291,3.47623610496521,0.06848533909336967,0.6828190933430803,0.004056719203886451,0.07900293027566051
508,pv,30,second,3,2,0.00035676382356890693,291,3.015606164932251,2.2877699487800362e-05,0.999950907206692,0.9995196918048845,8.85983274523228e-05
509,pv,30,second,3,3,0.010426603139597545,291,3.3036715984344482,0.0003422127803279001,0.9992832501768909,0.997756434279996,0.000545783947838859
510,pv,30,second,8,1,2.4085233437511437,564,4.823302984237671,0.01682958174292416,0.9508001899661623,0.9508401465292704,0.013737614673375885
511,pv,30,second,8,2,0.09044112295699151,564,6.112087726593018,0.0027147113957221073,0.9916242005841659,0.8356442211583972,0.018982170827982127
512,pv,30,second,8,3,0.14827277129188732,564,7.534533977508545,0.012170628154831149,0.941505716580247,0.7121472544666799,0.039091448721268816
513,pv,30,second,8,1,0.011068494893186235,617,10.133467197418213,0.00022610877461837277,0.9995148342191961,0.9956446659065038,0.0006163570992943376
514,pv,30,second,8,2,0.6948796703186154,617,6.682427883148193,0.0036496922479513825,0.9954023909866471,0.9804664358273922,0.004197814225926522
515,pv,30,second,8,3,0.12711925736288573,617,7.161489248275757,0.002127217641232586,0.9970391997524131,0.9852005998541062,0.0031494307152113462
516,pv,30,second,8,1,0.024873802309038996,236,3.277895212173462,0.003272080374355599,0.9831118852172498,0.9494364385716766,0.02012985392032617
517,pv,30,second,8,2,1.139009051535224,236,1.4799411296844482,0.05231900778097549,0.8923862738401251,0.4883619943978229,0.1911631932350725
518,pv,30,second,8,3,0.10714761468215958,236,3.1593847274780273,0.0014738756906360123,0.9960918978148162,0.95512967189716,0.00999143459128744
519,pv,30,second,8,1,129.69340143798073,70,2.32262921333313,0.0013070101801658635,0.9969839514523827,0.8797084379880705,0.0559512562880941
520,pv,30,second,8,2,0.07717540384467639,70,1.5890898704528809,0.00027487078461256934,0.9993068323746948,0.6356760094655824,0.057710787618718284
521,pv,30,second,8,3,3.919964687048853,70,1.234147071838379,0.040123958687431106,0.9032312609958012,-0.6928027341107645,0.6207708873471695
522,pv,30,second,8,1,2.1518917733391287,78,1.0658888816833496,0.011555798308086543,0.82017767261562,0.5961578542315009,0.16115138882376911
523,pv,30,second,8,2,11.36569586528327,78,1.6492359638214111,0.0026783452546794875,0.932430956984769,0.7106850260575032,0.1263144682510684
524,pv,30,second,8,3,6.847900611883254,78,1.2066149711608887,0.1324941954171201,0.6679191307686276,-0.49772019942879764,0.4538779729464375
525,pv,30,second,8,1,6.74516236813963,127,1.2976040840148926,0.006609205517175618,0.9739181571770602,0.8655323986604355,0.06308399092576049
526,pv,30,second,8,2,1.2306898969795892,127,1.7076702117919922,0.025720659794613705,0.9612376851714056,0.7722341442728129,0.10606204807168983
527,pv,30,second,8,3,43.991131786628465,127,1.9847049713134766,0.013319066294063844,0.9819947608793786,0.828488389273377,0.06857140909620738
528,pv,30,second,8,1,22.297566186625474,145,5.3011229038238525,0.005440154717336647,0.9929221202711396,0.6796607795806391,0.13461579058161816
529,pv,30,second,8,2,8.7489045501991,145,2.510197162628174,0.005299367747346315,0.9938763201881957,0.2682596674926879,0.18158624414148555
530,pv,30,second,8,3,422.56081571564033,145,2.0397696495056152,0.020852579381980433,0.9809402792716903,-0.7834951795900118,0.5175764155025022
531,pv,30,second,8,1,2.7188533794282885,133,1.5624587535858154,0.011538163522032982,0.9733272778734254,0.764572442380337,0.10496710432306
532,pv,30,second,8,2,4.899998870818699,133,1.476806879043579,0.007206747907121818,0.9831165768580958,0.7019213246653312,0.12765076892678945
533,pv,30,second,8,3,33.38992062011057,133,1.345862865447998,0.14108302762450112,0.5303925224692845,-0.7913561480275912,0.6785201755033796
534,pv,30,second,8,1,0.15279257327833676,161,3.7903189659118652,0.005342518163791851,0.9817178034036397,0.960377558975105,0.008099013407488469
535,pv,30,second,8,2,6.684074538948862,161,1.4312372207641602,0.4776220790892543,0.1948305277233659,-0.711821950201835,0.5338435096323241
536,pv,30,second,8,3,75.75922577896527,161,4.294044017791748,0.03623768049380055,0.953823866973516,0.8764224461172964,0.05216568445358162
537,pv,30,second,8,1,0.07305677046159532,291,2.3384149074554443,0.0030022200585450277,0.9914835501398852,0.9808327287377964,0.0030130148187104138
538,pv,30,second,8,2,3.9929460377361665,291,3.094175100326538,0.04199633640807801,0.9573632218567305,0.9325898776140507,0.02142267415229323
539,pv,30,second,8,3,0.3367832066727219,291,3.3327717781066895,0.003953228990866824,0.9969566420929826,0.9618920968209331,0.006777514283080447
540,pf,15,second,1,1,14.26294409476288,564,2.278804302215576,0.6610202859002013,0.7954148490516252,0.1299867475904648,0.271483088877478
541,pf,15,second,1,2,1.4158857334922204,564,2.260535955429077,3.2411325855339435,-0.3196509595158636,-0.7650958420758953,0.5728691862210867
542,pf,15,second,1,3,265.6224469739555,564,17.18800187110901,0.15486445988169664,0.9128607143732937,0.8363869143767393,0.056020029883685644
543,pf,15,second,1,1,0.5800256091022963,617,6.108765125274658,0.0004960544422930854,0.9999314185214938,0.9989222093194952,0.0002853064663306919
544,pf,15,second,1,2,0.005913131039278818,617,12.116436958312988,2.6424022272913948e-05,0.9999954328397614,0.9998330072899998,3.320277007236826e-05
545,pf,15,second,1,3,3.8301625382110664,617,10.627900838851929,0.0051666021173625105,0.9993965962619562,0.9941149316602005,0.0006922942337376678
546,pf,15,second,1,1,25.939006317651707,236,4.085246801376343,0.007866153102239584,0.9947904709643096,0.9848703412340408,0.01296463207430414
547,pf,15,second,1,2,234.16897313034787,236,3.5013492107391357,0.07249551348652308,0.959451586978172,0.9539895273239813,0.031364102254432584
548,pf,15,second,1,3,1.3968118738581428,236,5.84975004196167,0.004372855389090566,0.9981931319803597,0.8476031669887678,0.010833294680281035
549,pf,15,second,1,1,16.345347362289246,70,1.2186250686645508,0.020230576997378902,0.9797341162904905,-0.03413014727323729,0.3062491450662989
550,pf,15,second,1,2,2.5891257315253404,70,2.3151230812072754,0.00010033252169837641,0.9998687953734668,0.9971019944931018,0.0005757748172610473
551,pf,15,second,1,3,211.48195645676728,70,2.0133137702941895,0.0921834939155067,0.8623158377819923,-0.41662685489823015,0.3401860943869355
552,pf,15,second,1,1,9.515496003443806,78,1.1020631790161133,0.2146099163060999,0.9288106236064253,-0.5423737934503715,0.5016060269203053
553,pf,15,second,1,2,148.15094979312008,78,1.988055944442749,0.3594057185762994,0.4280275090449329,-0.8778201687481039,0.3884799949763262
554,pf,15,second,1,3,0.6140859348872448,78,1.8344089984893799,1.632371221367914e-06,0.9999991569453092,0.999778622743516,0.00012280073049912693
555,pf,15,second,1,1,1.1041254045306599,127,1.858363151550293,0.00019230139190207736,0.9999545019358167,0.9997381511821641,0.0002723263982957689
556,pf,15,second,1,2,1.9541526454900744,127,1.9974370002746582,0.00464281229453807,0.9971048741796424,0.9059951434934542,0.008195352916921174
557,pf,15,second,1,3,3.5889594479361353,127,2.1266391277313232,0.001745540003825667,0.999345380673489,0.9933069513235607,0.002131404386307413
558,pf,15,second,1,1,2.192251752805388,145,2.3443589210510254,3.665857198709061e-05,0.9999772153726098,0.9976033505242863,0.0008534443556609075
559,pf,15,second,1,2,18.018936875900977,145,1.1878058910369873,0.014391779250727722,0.9915478885305916,0.7269796791713621,0.1340527345289958
560,pf,15,second,1,3,21.08350375475404,145,1.7756280899047852,0.00018904023506663114,0.9998173910797346,0.9271827187641616,0.03357667320119297
561,pf,15,second,1,1,0.6753559973585839,133,2.6076977252960205,0.0009940278405543817,0.9994352099243327,0.9866136294306783,0.0020137923435466338
562,pf,15,second,1,2,2.2752974647427653,133,1.7886958122253418,0.0005242032461972399,0.9995179566366356,0.9893942574591522,0.0010223154538767834
563,pf,15,second,1,3,0.5840023146614346,133,3.3444900512695312,1.7853594679593702e-05,0.9999959021015463,0.9996608685926285,0.0001368619658442898
564,pf,15,second,1,1,0.6517747787873895,161,3.9995460510253906,0.0003548455026095258,0.9999527038683035,0.9992339042797145,0.00022075014931905674
565,pf,15,second,1,2,0.910372674115551,161,1.8819751739501953,0.0005040530008481178,0.9999205824768859,0.9942700018512443,0.000637594322023546
566,pf,15,second,1,3,14.331401378228005,161,1.3189899921417236,0.06638121366578434,0.9934376700782336,0.6825264441730466,0.133998304709069
567,pf,15,second,1,1,2.228953959226693,291,6.01419997215271,0.005332775797772296,0.9974565664386548,0.9952553610570597,0.0011635843764248013
568,pf,15,second,1,2,1.0532249083936027,291,10.176530122756958,0.0006683996961472864,0.9997725403806585,0.9994774845296643,0.00020225278417092547
569,pf,15,second,1,3,3.4367833236233682,291,2.1984050273895264,0.45099849927267277,0.8520329844592638,0.2965455391467847,0.248123498139283
570,pf,15,second,3,1,4.312691174595588,564,8.690980195999146,0.19851238389831982,0.8636378436028754,0.6415123388370768,0.08100275691651658
571,pf,15,second,3,2,11.961765498658828,564,7.441401958465576,1.902529997765243,-0.10807407752770204,-0.47767449982911975,0.3130811934681793
572,pf,15,second,3,3,27.497947918412386,564,4.187191963195801,1.6261740955766784,0.27274287714959555,0.15801648378706162,0.2746855154634878
573,pf,15,second,3,1,5.161968298886421,617,8.156083106994629,2.4548600154789386,0.5938817978374151,0.014489829954509472,0.3304278077057176
574,pf,15,second,3,2,3.156027361387128,617,8.44775390625,0.4784780557760873,0.9265647499585363,-0.023663554623610136,0.28195517262358355
575,pf,15,second,3,3,742.1788600746476,617,46.70866417884827,4.597033879748971,0.12629770395582934,0.16770483988162635,0.26738875480283125
576,pf,15,second,3,1,32.32026528631257,236,6.162261724472046,0.33927534672775506,0.8284176989308981,-0.12962590769621354,0.14815427261327152
577,pf,15,second,3,2,718.7399462820708,236,3.5552430152893066,0.3910202731285351,0.8896994813506005,0.23766501807953197,0.2713255894128578
578,pf,15,second,3,3,5.434708905014153,236,1.498521089553833,0.17263871412391943,0.9211034464258299,0.22241244855098105,0.2582871573878602
579,pf,15,second,3,1,19.035850975183596,70,1.1128220558166504,0.04754550024624783,0.9633937129157418,0.4967256906331794,0.1973683863242736
580,pf,15,second,3,2,0.7802364947563201,70,1.6807129383087158,6.876314640415485e-05,0.9998515498903249,0.8133972544603264,0.0316955645804086
581,pf,15,second,3,3,4.539462072824447,70,1.044236660003662,0.025642992074590698,0.92253169357645,0.30771844445307306,0.248474820298156
582,pf,15,second,3,1,6.433098017732158,78,1.8747730255126953,0.0017715090848991067,0.9952036486183332,0.993041322254317,0.005991097732732447
583,pf,15,second,3,2,2.2536013353187716,78,1.5351879596710205,1.1297005925772275e-05,0.9999716104919988,0.9991412274942136,0.0001785906678000849
584,pf,15,second,3,3,10.484097335675768,78,1.035740852355957,0.17938769733202312,0.6232198024378686,0.34318329896067995,0.22826241645011358
585,pf,15,second,3,1,1.9279989703465228,127,1.572049856185913,0.0003664994715544875,0.9998317099759272,0.9946342902715476,0.0007985581706194516
586,pf,15,second,3,2,10.901382399367234,127,1.632751226425171,0.03368902572395831,0.9779229875794798,0.5527052799961608,0.10204953797801347
587,pf,15,second,3,3,2.2211711983513407,127,1.8127412796020508,0.0005382047387732864,0.9996660995814534,0.9947166621364656,0.0006007746084146337
588,pf,15,second,3,1,8.790956254607451,145,1.144141674041748,0.054174364472497474,0.9761358386332013,0.24876771708036993,0.24961234457422288
589,pf,15,second,3,2,1.8229818455952245,145,1.8433451652526855,0.0017589205205280538,0.9987611428240205,0.8710584630773198,0.049604143865363576
590,pf,15,second,3,3,3.4504923379896795,145,2.1086008548736572,0.0006909196795398043,0.9996421343275862,0.8997150982558065,0.013861548640657716
591,pf,15,second,3,1,6.599565023290934,133,2.12106990814209,0.001615588053798141,0.9990945457515568,0.9447772487928047,0.007677717433010877
592,pf,15,second,3,2,120.29840735491405,133,1.9368681907653809,0.1887392504282748,0.8697365090837584,-0.7214117236897216,0.5156272375329254
593,pf,15,second,3,3,5.185377859216668,133,1.1891751289367676,0.028509108268623583,0.9860046771953299,0.36955985861126217,0.2189067070949564
594,pf,15,second,3,1,0.8882202910776679,161,2.2511610984802246,0.00020645347391114876,0.9999259199489113,0.9979261149503093,0.0003421854735230192
595,pf,15,second,3,2,1.7845772922619958,161,3.760012149810791,0.003951674485016602,0.9990328127661066,0.982768033446589,0.0020157704513122494
596,pf,15,second,3,3,3.901863678367437,161,3.0374889373779297,0.0001869175607971495,0.9999767997997805,0.9988556873832035,0.0003134872993997368
597,pf,15,second,3,1,0.9678826554733091,291,7.371901988983154,0.9136688501005725,0.7020996185302076,-0.07603160679849041,0.345894009220629
598,pf,15,second,3,2,3.7194068677623537,291,7.048653841018677,0.004904293857452153,0.9981576076628165,0.9947134337827226,0.0011289368553883457
599,pf,15,second,3,3,457.90989508700534,291,8.587231874465942,0.444923605604933,0.7721361692340292,0.2196285524095225,0.2577017231791635
600,pf,15,second,8,1,78.83111551912218,564,17.694679975509644,0.3147667980223904,0.7568080140573935,0.8107848460780557,0.06599610993194603
