,trial,model,nrbf,opttype,gpscaler,runidx,gainmse,tlength,runtime,posmse,poscorr,wtcorr,wtmse
194,167,pf,20,second,1,3,1.8125650504644084,72,6.357506990432739,8.414193071659094e-10,0.9999999940599522,-0.0025526000761309964,0.07311730537352351
195,91,pf,20,second,3,1,19.730371027210634,581,23.99982213973999,0.008836293799875813,0.9696275438165176,-0.03899488807654329,0.06810213703441378
196,91,pf,20,second,3,2,0.41872036772451215,581,23.00311017036438,1.9391497232850513e-05,0.9999872136239373,0.999562002650058,9.626411814129347e-05
197,91,pf,20,second,3,3,6.0626846138127455,581,48.308626890182495,0.018707595939409603,0.9736928548715997,0.6845490759613015,0.028610037719271272
198,219,pf,20,second,3,1,0.19675096763393232,151,7.2876622676849365,1.3197749850358527e-05,0.9999763628901754,0.9526835632107663,0.0015429098251867625
199,219,pf,20,second,3,2,2.0117516199057577,151,13.250121355056763,4.0752119570247635e-06,0.9999939888581497,0.6793802306907178,0.023681155446922217
200,219,pf,20,second,3,3,27.058034157352793,151,4.207111835479736,0.11942715449751366,0.47087884232383836,-0.17436488210591208,0.3086321374313282
201,247,pf,20,second,3,1,0.41082500760386576,178,10.125684976577759,1.8162230994980186e-05,0.9999846067607385,0.5599295215319814,0.01960147901196864
202,247,pf,20,second,3,2,0.48341377104945094,178,6.428185939788818,6.978843475774791e-05,0.9999820880867745,0.9264137896833524,0.0018767427877460195
203,247,pf,20,second,3,3,1.6081566315208096,178,8.029584884643555,4.087595547884289e-06,0.9999949864134225,0.9973625870997385,0.00012684081035108766
204,249,pf,20,second,3,1,1.0795980794301445,192,7.818424940109253,3.5779420242147403e-06,0.9999934032991405,0.11012415202266031,0.036549225314922856
205,249,pf,20,second,3,2,0.5569454430380067,192,10.417354822158813,1.4404140193495848e-05,0.9999739403806859,0.9888628542025559,0.00037620218722558206
206,249,pf,20,second,3,3,0.5761634724865317,192,5.24248194694519,1.3050764908551358e-05,0.9999808161902554,0.9973014058107506,0.00015797784365206868
207,296,pf,20,second,3,1,0.19994409063292018,507,39.353827714920044,6.110703535343234e-05,0.9999419290783463,0.9775080398391194,0.0014132763803395144
208,296,pf,20,second,3,2,0.07161200275836999,507,29.803120136260986,2.876438411062082e-05,0.9999392165516742,0.9911224339321628,0.0010029826561492236
209,296,pf,20,second,3,3,0.675864694777174,507,51.350857973098755,7.355317694859077e-05,0.999931293264525,0.9998056688873924,3.0469570269784664e-05
210,58,pf,20,second,8,1,7.296141592355131,106,1.3879778385162354,0.18216831225234495,0.8538899418578734,-0.30347223188217626,0.33249783018754414
211,58,pf,20,second,8,2,473.8012327360003,106,2.1853630542755127,0.0025585917458262174,0.9862836559321988,0.35505671396648,0.1179416442630547
212,58,pf,20,second,8,3,6.490303101260688,106,4.270709991455078,0.0005801575377633218,0.9992393724005826,0.8728401581491143,0.009879065996175733
213,95,pf,20,second,8,1,7.6997111616927505,89,2.9296882152557373,0.00011350193324142046,0.9999316024656922,0.8180458380706556,0.008957305004294293
214,95,pf,20,second,8,2,22.2476663281812,89,3.9303958415985107,2.6959685758823988e-05,0.9999702582001292,0.5459588808473411,0.03249854963097405
215,95,pf,20,second,8,3,59.40553685454323,89,2.068234920501709,0.022332805254938835,0.9750920473570743,0.3315486765171246,0.15182242240665134
216,157,pf,20,second,8,1,7.2642833391677915,321,18.83572006225586,9.369340680445892e-05,0.999563462184347,0.5446067200714402,0.041155431384682716
217,157,pf,20,second,8,2,4.496724919192941,321,7.179088830947876,0.0007804079592334557,0.9988144377807024,0.8482617306231713,0.009747972500715445
218,157,pf,20,second,8,3,5.592009355370186,321,13.397913932800293,0.0005079526816627493,0.9987712518714836,0.6828450905416356,0.02111054088575521
219,178,pf,20,second,8,1,16.739797413036364,173,10.885940074920654,0.2648003007005199,0.8041544683260504,0.09561434996067156,0.2441120766189057
220,178,pf,20,second,8,2,733.3862007960666,173,5.621860980987549,0.09895623360377363,0.9533529190735868,-0.47406590924914044,0.199958207254446
221,178,pf,20,second,8,3,2.397683697997577,173,5.846846342086792,0.0006423252763473619,0.9988411754432133,0.8621401612121292,0.010911555851901966
222,283,pf,20,second,8,1,329.56454544289727,263,6.9948570728302,0.25129585778166197,0.8402857276803062,-0.33614879910339746,0.24544334429357018
223,283,pf,20,second,8,2,8.836256199012988,263,9.255277156829834,0.00018031933149974106,0.999750124723534,0.8864275731813152,0.006494800752683191
224,283,pf,20,second,8,3,17.12738081045171,263,1.937621831893921,0.5015917529513584,-0.2650359928370821,-0.09414146097847868,0.27831629722872236
225,25,pf,30,second,1,1,0.40915720004763273,325,16.56697702407837,7.826267137282694e-05,0.9998268064973049,0.9964834651004301,0.0004043060704984439
226,25,pf,30,second,1,2,1.6125764300236476,325,10.331110954284668,1.563634085395206e-05,0.9999945871154754,0.9996044663117684,0.00013993938848650645
227,25,pf,30,second,1,3,0.037268998597976034,325,7.737022161483765,1.3020701388342373e-06,0.9999983070714548,0.9988744049104678,6.074603429620494e-05
228,45,pf,30,second,1,1,0.06714916178974528,275,10.589833974838257,1.36029360808088e-07,0.9999998646279062,0.9989319234990759,0.00034008584285040975
229,45,pf,30,second,1,2,0.08818900751567646,275,21.80127739906311,2.0400873465482215e-05,0.9999831667257505,0.9319170768596882,0.008570113643036519
230,45,pf,30,second,1,3,234.11977374988092,275,9.056595087051392,0.799650225902668,0.283076720866442,-0.5500629671434387,0.3425835763719092
231,75,pf,30,second,1,1,2.5699477776059987,94,4.417436122894287,1.395614698273983e-07,0.9999995814754374,0.9943663314077986,0.0010924162598191932
232,75,pf,30,second,1,2,3.735612794854952,94,15.971033096313477,0.017286490418428026,0.9837546321266345,0.945905800455296,0.06282055264178497
233,75,pf,30,second,1,3,0.11324879565886493,94,5.357944965362549,2.1376092138287073e-07,0.999999817966868,0.9999480066929006,5.6046224029183156e-05
234,91,pf,30,second,1,1,0.04183777091739628,581,22.15738797187805,3.0822660374564e-06,0.9999962244549457,0.9999836734495666,2.0703405767444904e-06
235,91,pf,30,second,1,2,0.208694572502583,581,18.417407989501953,1.8143359578371523e-05,0.9999758058332017,0.9996669120594077,2.3542790596720143e-05
236,91,pf,30,second,1,3,0.3737949595279892,581,42.45614314079285,3.953092750761359e-05,0.9999332146921226,0.9278447856343816,0.0013608575969475541
237,134,pf,30,second,1,1,7.341798598768692,185,3.586721897125244,0.047387898115169746,0.9772133391161111,0.9057748493263129,0.032204431528199635
238,134,pf,30,second,1,2,0.2615788760345833,185,8.573747158050537,1.997335549233446e-07,0.999999892512105,0.9715019963722522,0.0013599713037053501
239,134,pf,30,second,1,3,2.7655768029574057,185,5.250684022903442,0.7927269254683554,0.7717688199757382,0.22747074351172053,0.23029065624664613
240,4,pf,30,second,3,1,0.07403386773754128,430,14.151889324188232,0.00022728580787055656,0.9994872673853052,0.9635836859811987,0.003713163093710366
241,4,pf,30,second,3,2,0.05123088931436877,430,20.159156799316406,6.119584536102105e-06,0.9999923873349382,0.9997877068004384,3.2395927194797107e-05
242,4,pf,30,second,3,3,15.409957506182696,430,7.034367322921753,0.3955401499803721,0.2229947973001288,-0.37731417215700597,0.20431785329986674
243,174,pf,30,second,3,1,0.7489330236049562,125,2.2183430194854736,0.009152369441676201,0.9959499609236019,0.17694467418085386,0.041597758250261525
244,174,pf,30,second,3,2,3.0120490977634926,125,11.399446964263916,6.009530124497321e-07,0.9999993419112551,0.8539293224212106,0.008465074785587721
245,174,pf,30,second,3,3,7.083693955663327,125,7.738609075546265,2.596701844194052e-05,0.9999606351817305,0.9901496400797454,0.001499448846719476
246,278,pf,30,second,3,1,23.734772700712583,159,4.825731039047241,0.023299648522854502,0.9866396687913068,-0.11049215374296206,0.12280463651202522
247,278,pf,30,second,3,2,2.3653026968030315,159,8.305976152420044,2.2101067373678157e-05,0.9999111112238789,0.931095545181612,0.0038655442373204873
248,278,pf,30,second,3,3,30.42861712636511,159,3.954216957092285,0.35769013228810187,0.335902377233511,0.06604605661636404,0.24476400647243074
249,292,pf,30,second,3,1,2.0665937358067747,124,15.495027780532837,2.0317581177706744e-06,0.9999974231647416,0.9982386743955091,7.712181389037301e-05
250,292,pf,30,second,3,2,1.3319789244022044,124,7.69743275642395,4.429116081913131e-08,0.999999996902343,0.9018366441625275,0.004457092693781813
251,292,pf,30,second,3,3,6.510364876922406,124,8.556104898452759,0.3211607274745919,0.8990950202313625,0.5262949199771075,0.17693742107075464
252,295,pf,30,second,3,1,1.2273173510283772,166,22.61040687561035,1.620451331690272e-06,0.9999994724872169,0.652937271235656,0.030631201729723962
253,295,pf,30,second,3,2,0.13585777159734064,166,8.56025505065918,1.4652127967591624e-06,0.9999994987798083,0.9889356463976972,0.0010381255284661903
254,295,pf,30,second,3,3,1.8301011985977407,166,8.912381887435913,0.022994715923164304,0.9703463141101913,-0.11475702267778917,0.2182183474505582
255,76,pf,30,second,8,1,4.5174599880611845,68,2.1296911239624023,2.0391282865528787e-07,0.9999995464668053,0.39904538490194197,0.029165099396351448
256,76,pf,30,second,8,2,29.031706353065147,68,4.89487886428833,1.6912023510853654e-05,0.9999592128761324,0.24183228245466354,0.062844902327277
257,76,pf,30,second,8,3,38.39145882010161,68,5.077347755432129,1.1642993450146476e-06,0.9999967579706429,0.10343503673848346,0.06305715862958008
258,99,pf,30,second,8,1,11.2059200904614,126,4.761183738708496,0.0006128505226417142,0.9951636619358685,-0.16363887154382684,0.18815585462136047
259,99,pf,30,second,8,2,4.674046573647923,126,16.099114894866943,0.10626112143511779,0.8990119264906048,0.14295212846222607,0.230870062833235
260,99,pf,30,second,8,3,7.712895199236796,126,2.9152140617370605,0.030466966848673453,0.9516303373678414,0.36716055979159773,0.1718074798097504
261,122,pf,30,second,8,1,17.73545904889282,128,2.068267822265625,0.14110531343388077,0.1643363421391449,0.3884901345432715,0.1884973508107418
262,122,pf,30,second,8,2,2.57018654820474,128,6.094245910644531,0.00038665353997343883,0.99980733550529,0.9556779351836586,0.0026058752872830256
263,122,pf,30,second,8,3,5.42653239102853,128,7.111909866333008,3.1291755100543794e-05,0.9999826274868009,0.8901655246819957,0.007588680625497454
264,254,pf,30,second,8,1,13.977311248314649,117,2.677901029586792,0.021183182173860046,0.9892659617248921,0.37806895362038534,0.16013871730623053
265,254,pf,30,second,8,2,55.36921298375638,117,9.318601846694946,0.022886784091321433,0.899995743640543,0.24688785938661123,0.2122591553645019
266,254,pf,30,second,8,3,2.968451595609695,117,4.878750801086426,0.025242290752195615,0.8220057631115756,0.5313004637289618,0.13755810442738872
267,283,pf,30,second,8,1,1.7703740160478838,263,13.583629846572876,1.6400458039708357e-05,0.9999686858904395,0.8790306261671933,0.0083085880616604
268,283,pf,30,second,8,2,10.545732763275684,263,10.085062742233276,0.0003471763762239936,0.999618849068901,0.974952618399913,0.0016645623656609744
269,283,pf,30,second,8,3,5.127261236347564,263,9.710958003997803,0.0013821095861175545,0.9994559748829848,0.9044986054395366,0.008057157797257394
270,3,pvi,20,second,1,1,2.490162476222436,187,3.25386118888855,0.10257683853939367,0.9634864828907127,0.8468875040314783,0.10547014314616461
271,3,pvi,20,second,1,2,0.0029126205906664826,187,9.280965089797974,2.4255156183940654e-07,0.9999985924438108,0.9982348719719569,0.00026931598879212197
272,3,pvi,20,second,1,3,0.42299062608537086,187,3.1576790809631348,2.419115362051396e-06,0.9999938179595051,0.960695031573288,0.0031483207023892943
273,24,pvi,20,second,1,1,26.50353217923246,99,1.5720007419586182,0.1868844683763804,0.5821465289573118,-0.6430861264410327,0.4350828448239194
274,24,pvi,20,second,1,2,0.29239951685907367,99,5.601381778717041,1.2803427991448247e-07,0.999999719673424,0.9878452037459712,0.001700714448215235
275,24,pvi,20,second,1,3,0.25891592741785247,99,7.713089942932129,7.42794843919415e-08,0.9999998297334634,0.9874334273011585,0.0015712906144220386
276,146,pvi,20,second,1,1,0.13325189147237082,194,3.4271657466888428,2.7306670056029274e-06,0.9999959334122621,0.9708519537264351,0.002876843632010141
277,146,pvi,20,second,1,2,4.612475886661087,194,17.646159172058105,0.0001810680976193277,0.9997698249792749,0.6127326042657164,0.03921817762952369
278,146,pvi,20,second,1,3,2.856719524362193,194,1.8622989654541016,0.2702652249488385,0.7728286109649127,0.582376296710987,0.14738971544109314
279,181,pvi,20,second,1,1,0.08271669928478763,122,7.601532936096191,1.3834979549601783e-10,0.999999997509217,0.7582868254554653,0.001692029286740942
280,181,pvi,20,second,1,2,1.9821242327247124,122,6.2256247997283936,1.6706954526011007e-07,0.9999995937199401,0.3524690207547467,0.02181586332413153
281,181,pvi,20,second,1,3,3.7735875004136346,122,5.75519323348999,1.1739013671491592e-07,0.9999993871271714,0.62315925387615,0.04882488427102552
282,260,pvi,20,second,1,1,2.2103813941209496,686,36.99890327453613,2.6855233898576156e-05,0.9999912036286089,-0.4210214654021957,0.04751097877503056
283,260,pvi,20,second,1,2,0.06956742311437039,686,130.02462482452393,0.00012872165058726368,0.9998332306330788,0.990257613350159,0.00031130418202084397
284,260,pvi,20,second,1,3,0.07460256728965274,686,60.55903506278992,1.615654128449381e-05,0.9999682999115944,0.9954024861481305,0.0008939967176983443
285,20,pvi,20,second,3,1,21.279953633073358,83,1.647911787033081,0.01258118903230926,0.9489294361107304,0.06644587422168434,0.23829189887711702
286,20,pvi,20,second,3,2,0.006311392796619191,83,4.81357216835022,4.1482131399844926e-08,0.9999998743799827,0.991084052616647,0.0022389947890228998
287,20,pvi,20,second,3,3,0.34567828650717103,83,4.620841979980469,1.3883946780883747e-07,0.9999988775457833,0.931473742529727,0.00901766090842494
288,77,pvi,20,second,3,1,1.8631131455792647,79,3.0523641109466553,2.1912036649849884e-07,0.9999995375470571,0.964703038324893,0.0018167736145180816
289,77,pvi,20,second,3,2,44.76595939680235,79,3.433560848236084,1.5001329469466033e-05,0.9999762259346254,0.9065234050175052,0.03666015471392848
290,77,pvi,20,second,3,3,0.3343897924484003,79,3.4302611351013184,2.956193973659714e-07,0.9999994993545236,0.9418893980253548,0.0042876415958995875
291,105,pvi,20,second,3,1,0.04187794311080193,812,392.00613284111023,0.01619074279620204,0.9944114483991897,0.980137248736968,0.0005711478419247924
292,105,pvi,20,second,3,2,0.018751653811234573,812,61.07437205314636,6.176000121157636e-05,0.9999856518998087,0.9934898857009069,0.000301187810117482
293,105,pvi,20,second,3,3,0.01110304573255883,812,37.486335039138794,0.000308399403815913,0.999912199160539,0.9993739154506297,4.6301654586025875e-05
294,121,pvi,20,second,3,1,0.2436575096135862,371,11.317436933517456,9.251507452545574e-05,0.9999534679640291,0.946967331171071,0.00507706228313992
295,121,pvi,20,second,3,2,0.8136768264972288,371,19.58847403526306,6.77753912581023e-05,0.9996071263834211,0.925382091853553,0.005605502377605429
296,121,pvi,20,second,3,3,18.83654235457524,371,25.096271276474,0.00019522936323197146,0.9998454233649926,-0.2288922847522092,0.05332059886154849
297,242,pvi,20,second,3,1,53.78346996761122,186,1.8740527629852295,0.927244939142083,-0.34838163324723587,-0.013995293502271253,0.2691739856191097
298,242,pvi,20,second,3,2,0.28456633933687564,186,5.680980920791626,2.180377847798462e-05,0.9999882804636255,0.9871952401493562,0.0015399588106248898
299,242,pvi,20,second,3,3,1.9184041659659687,186,4.587553024291992,0.0023591662745638285,0.998970149586994,0.9238647260028932,0.023643659463577948
300,29,pvi,20,second,8,1,3.5383403892005894,301,15.205333948135376,0.0005246641085870882,0.9997028334023472,0.5367487803118922,0.020729071021061623
301,29,pvi,20,second,8,2,223.9033839664646,301,8.72769045829773,0.257433574718054,0.4132976830486745,-0.3187713147342513,0.21369527430374036
302,29,pvi,20,second,8,3,166.9499808391629,301,25.340821027755737,0.0034360148525883196,0.999598337054107,0.40189456705530247,0.05028880297961561
303,158,pvi,20,second,8,1,0.12843912353276854,561,11.963622093200684,0.0003525190170644163,0.9999154513429749,0.9733749551484308,0.0021761476703170755
304,158,pvi,20,second,8,2,0.08581929898230033,561,39.838879108428955,0.003822383286576374,0.9972763504131529,0.9671518177436692,0.001942762757820528
305,158,pvi,20,second,8,3,1.0586369095009447,561,33.99504208564758,0.001647505086664818,0.9995823568584978,0.9166763174360218,0.008765018943688824
306,174,pvi,20,second,8,1,13.261854504778235,125,4.239104986190796,0.007338285093527404,0.9977434846417244,0.14881305466654454,0.23097922625015205
307,174,pvi,20,second,8,2,210.7282475985817,125,11.06482195854187,0.00011851424451164507,0.9998553077244106,0.015628071578968134,0.07437544657991933
308,174,pvi,20,second,8,3,26.97347646214809,125,9.600820064544678,0.0006985460937101609,0.9985713362654174,0.47549336687426685,0.041901293595212566
309,174,pvi,20,second,8,1,209.84030517560413,125,4.035557985305786,0.0013839011260052187,0.9980124518693432,0.4571091812211564,0.04679492836737131
310,174,pvi,20,second,8,2,6.850543121930827,125,4.190507650375366,4.9208413136958314e-06,0.9999945662701417,0.6813415464679264,0.028931728335835336
311,174,pvi,20,second,8,3,5.435587672784117,125,7.8701958656311035,7.131093100131174e-05,0.9998494030835254,0.733085601482064,0.010104917827841658
312,268,pvi,20,second,8,1,112.07706569757617,94,4.807745933532715,1.2530268234940441e-05,0.9999069488299865,0.2238397243154674,0.050469514671573394
313,268,pvi,20,second,8,2,12.929118576089403,94,1.6021180152893066,0.09994686029184817,0.639479737946608,-0.03581169934117539,0.2714897027293451
314,268,pvi,20,second,8,3,97.4061828615811,94,6.813526153564453,1.411089344043014e-05,0.9999066260762578,0.666439737946089,0.019598217981369577
315,15,pvi,30,second,1,1,1.6997010201694775,210,28.65652585029602,0.0004665910588743477,0.9999431664800695,0.04138902035668835,0.050626208540428895
316,15,pvi,30,second,1,2,0.604829623527634,210,12.06176209449768,0.00029094359044393885,0.999976533746521,0.950240291798452,0.009501076887071467
317,15,pvi,30,second,1,3,0.02930132478102965,210,10.531482934951782,6.685939905518838e-06,0.9999977960163067,0.9955909121627613,0.00028252617347152194
318,150,pvi,30,second,1,1,0.9462840547225554,127,14.6352698802948,4.654017036900667e-09,0.9999999969415216,-0.06854211721505771,0.022476355203347287
319,150,pvi,30,second,1,2,0.29305897135026526,127,4.989314079284668,7.13042676488493e-09,0.9999999814213211,0.9073856273328659,0.004688282722714054
320,150,pvi,30,second,1,3,56.56504897905296,127,2.0935890674591064,0.03199802378621818,0.7660937389249822,-0.38145869099110447,0.2769477118208629
321,213,pvi,30,second,1,1,0.07668647322892867,208,6.78170108795166,2.413892783487477e-05,0.9999129398282096,0.9917660676534279,0.0006006379950478671
322,213,pvi,30,second,1,2,0.01442289808763259,208,8.443243980407715,7.652450313738855e-08,0.9999999187272613,0.9978611620435746,0.0004697547557383565
323,213,pvi,30,second,1,3,0.03329683264960507,208,4.3434789180755615,5.65366302422682e-05,0.9999731597077736,0.9903744895141126,0.00231599121856411
324,270,pvi,30,second,1,1,19.521899464294147,109,2.0824403762817383,0.10117790452747771,0.8327920123434245,-0.8252684713874177,0.38490592460745227
325,270,pvi,30,second,1,2,0.1260289488540297,109,2.6737751960754395,3.6845688738638437e-09,0.9999999901225588,0.9730502049816042,0.003309209223118476
326,270,pvi,30,second,1,3,0.3290718464182431,109,5.741163015365601,3.1313318937821248e-06,0.9999868933711277,0.9056882850910043,0.01613941047920843
327,272,pvi,30,second,1,1,9.166643482032816,288,2.5235750675201416,0.22325502041908069,0.6785715541546992,0.5999444226825342,0.15865360720859106
328,272,pvi,30,second,1,2,8.095624355705786,288,2.881679058074951,0.6802084974433364,0.544457242733609,0.18693046258942492,0.21887681118112048
329,272,pvi,30,second,1,3,10.679887707838644,288,10.509584903717041,0.00019382661037112132,0.9982215363440875,0.14261453433323937,0.044542356039135894
330,22,pvi,30,second,3,1,3.3828036243632056,66,2.1397030353546143,0.0014903431085435898,0.9966745868718752,0.5920122260516132,0.1295403919505398
331,22,pvi,30,second,3,2,9.064595174704678,66,1.9023098945617676,0.0015702415438556417,0.9958012726945532,0.9108060751775675,0.08131729622827741
332,22,pvi,30,second,3,3,16.535716603727348,66,1.6024260520935059,0.0013671887375087063,0.9965647903098288,0.44038254918920283,0.18658553335296446
333,129,pvi,30,second,3,1,24.17707660469499,366,3.572619915008545,0.34708526647511806,0.5108443429652995,-0.042805298249228296,0.2609639748700201
334,129,pvi,30,second,3,2,16.447721347328716,366,2.9190871715545654,0.19585772567789125,0.6626069307329335,-0.24643912693889192,0.29396665390399135
335,129,pvi,30,second,3,3,404.06342243684804,366,8.723210096359253,0.35973092288382086,0.7602552383488298,-0.4559419408477509,0.31436388447382896
336,144,pvi,30,second,3,1,4.506050771600082,181,6.94780421257019,4.884955684971059e-08,0.9999999734430081,0.901705760907891,0.004350666911831906
337,144,pvi,30,second,3,2,0.781056305826683,181,6.111361980438232,3.28080314607946e-06,0.9999994326764424,0.8163925244357061,0.010048043263092395
338,144,pvi,30,second,3,3,1.077575270974887,181,16.714364767074585,0.30125570313051336,0.8086336162531325,0.10704309767123998,0.2425322269297082
339,152,pvi,30,second,3,1,0.15827721109625684,281,32.24050307273865,4.667556571862238e-05,0.9999975969364641,0.9725169778153968,0.007437472843455897
340,152,pvi,30,second,3,2,0.1575225723761421,281,17.07313585281372,5.830800111228329e-05,0.9999879543268503,0.9795070525729026,0.001311554273131399
341,152,pvi,30,second,3,3,301.1253098171729,281,19.51669406890869,0.16506573827439458,0.9269244506334371,-0.27059085402076843,0.21860725545062287
342,263,pvi,30,second,3,1,0.4742559782465605,149,5.372054100036621,1.3781811987282114e-06,0.9999942284839892,0.8302853786623929,0.0068307558539638215
343,263,pvi,30,second,3,2,0.13921730560299705,149,10.057120084762573,6.782123385663111e-08,0.9999998211723403,0.9651861856427426,0.0032297216831248987
344,263,pvi,30,second,3,3,2.423011901916031,149,5.332671880722046,0.42219175317204377,0.7831456958246062,-0.221815166918429,0.3406375307259478
345,45,pvi,30,second,8,1,7.545915380728935,275,13.007822036743164,0.0004945967410899593,0.9989900143401588,0.4909215640434184,0.034937297737199946
346,45,pvi,30,second,8,2,1.0401247405053804,275,12.929678201675415,7.252733773721625e-05,0.9999210417638222,0.8324641733013944,0.007745122148525819
347,45,pvi,30,second,8,3,4.816581593798609,275,8.31592607498169,0.04419675326046516,0.9778468091112434,0.6382442046785297,0.026237131493753226
348,66,pvi,30,second,8,1,84.02143640967688,79,8.200248718261719,6.675611041571655e-07,0.9999951981117284,0.5446063147488621,0.030307669371487225
349,66,pvi,30,second,8,2,6.143923603863166,79,3.3972079753875732,3.0394354487956468e-06,0.9999854957876261,0.46683675054410867,0.035373218383065334
350,66,pvi,30,second,8,3,488.3838454111915,79,5.903542995452881,6.633251924855829e-06,0.9999701858343085,0.0946336610855075,0.15792386835426186
351,175,pvi,30,second,8,1,102.33877374693219,82,5.20485782623291,1.2138545857677143e-06,0.9999960558726001,0.4629967151223588,0.03503263551373853
352,175,pvi,30,second,8,2,3.855034483439248,82,2.8990519046783447,4.616666185238723e-07,0.9999990366143062,0.890601585004729,0.008253478614346943
353,175,pvi,30,second,8,3,38.02909777598256,82,1.5436742305755615,0.15979672051515745,0.7861084320589828,-0.47115986499607687,0.36043474442597584
354,185,pvi,30,second,8,1,268.19844735485094,325,65.60798120498657,0.2881714639131994,0.3514382791746577,0.07326441445012372,0.2032360021510742
355,185,pvi,30,second,8,2,1.5468800286193938,325,16.840616941452026,0.7147436044714905,0.3582739169665348,0.41503603434116565,0.1840859528417369
356,185,pvi,30,second,8,3,1.2038573656976148,325,9.481443166732788,0.001960967698972649,0.9965180016381023,0.8423702032063068,0.010312310594549727
357,284,pvi,30,second,8,1,1.64156677128471,86,3.843740940093994,2.5702696430400078e-06,0.9999793808419739,0.8926807594091153,0.009115674846491575
358,284,pvi,30,second,8,2,5.896834790485387,86,5.66722297668457,5.399203162777926e-06,0.999969574211107,0.4874918843559014,0.028511854870133146
359,284,pvi,30,second,8,3,1.5834004405608397,86,4.201272964477539,2.4281613016008543e-06,0.9999980206666956,0.8807233303435986,0.00863673200131119
360,33,pif,20,second,1,1,4.450251919827195,96,8.17498230934143,5.0772403106771314e-08,0.9999999072979666,0.9276492227717488,0.01813883944239968
361,33,pif,20,second,1,2,4.50629137035373,96,2.0313029289245605,0.08565968730130313,0.42899797462285383,0.32868573172000654,0.058693862793127036
362,33,pif,20,second,1,3,31.313282004002662,96,2.4852490425109863,0.011913523450743091,0.971719549407919,0.9266676425647413,0.060934736202442066
363,180,pif,20,second,1,1,2.186804170075444,119,11.596335887908936,4.0887522100736243e-07,0.9999999664775427,0.9801482741949344,0.003921356761710318
364,180,pif,20,second,1,2,2.950385541066298,119,5.994642972946167,2.8869983841018798e-09,0.9999999964576242,0.7393864255358142,0.02628685924652242
365,180,pif,20,second,1,3,1.3656136534872918,119,32.25409412384033,0.04013397236415208,0.9788640160946175,0.969069634249559,0.06286518138776652
366,247,pif,20,second,1,1,3.2431244065218947,178,8.092240810394287,1.843542397546019e-06,0.9999978930893865,0.9716858425071562,0.006622947839898435
367,247,pif,20,second,1,2,8.603216567848365,178,3.6298980712890625,1.0453712533008944e-05,0.9999977934027776,0.8101743837233912,0.02582465062984019
368,247,pif,20,second,1,3,1.638314910618,178,8.630914688110352,9.843788382518054e-06,0.9999958100586761,0.6979317017172061,0.007163181607839884
369,248,pif,20,second,1,1,13.66019113983535,311,3.2837319374084473,0.6274891170966681,-0.5052965325457854,0.5494552588169083,0.1903104713601289
370,248,pif,20,second,1,2,44.73049204937513,311,8.699876070022583,0.2751606819707853,0.7420482976080879,0.4156663860990282,0.17719673131333302
371,248,pif,20,second,1,3,0.32753590320872555,311,9.057015180587769,1.7111299064578385e-05,0.9999814201855299,0.9926072517857709,0.0006649059275864295
372,248,pif,20,second,1,1,462.70932356863494,311,9.507791996002197,1.6604472983489234,0.521607652468511,-0.10131510179793776,0.174498500249433
373,248,pif,20,second,1,2,0.04472962800229893,311,7.986593008041382,1.61605035324547e-05,0.9999895312592509,0.9515537077704189,0.0016044732798700403
374,248,pif,20,second,1,3,2.808893600253428,311,9.197350978851318,8.56978246243722e-05,0.9999442472027351,0.9207709500169481,0.006350190523119398
375,4,pif,20,second,3,1,5.174153519651515,430,5.646189212799072,0.4253807123854046,0.8225489523928677,0.7754750783203197,0.12485663344841356
376,4,pif,20,second,3,2,22.610286226072407,430,50.51763081550598,0.0004576155507122713,0.9998959866999995,0.48702277948402095,0.039570693538167404
377,4,pif,20,second,3,3,0.05516275799632444,430,29.78470802307129,0.0024194986921577104,0.9995897158192898,0.9857241108121122,0.0012032598758680332
378,203,pif,20,second,3,1,430.76127398313093,601,46.461838245391846,2.5259738349356287,0.44689314400886,-0.07365855230289124,0.17927520416097179
379,203,pif,20,second,3,2,0.5737870508691071,601,76.96866083145142,0.0009116984895544998,0.9997908717177305,0.9970171094235818,0.00031550660503803054
380,203,pif,20,second,3,3,2.3542980005447416,601,19.58301615715027,2.7357811701986154,-0.006919433615484923,-0.36450789936027594,0.13642505382489023
381,222,pif,20,second,3,1,5.791692995007263,254,23.435231924057007,0.001588825081166376,0.9979877670179917,0.4030174574956864,0.046957328972744454
382,222,pif,20,second,3,2,0.43144742795601826,254,20.936007976531982,0.00010284757360880485,0.9999278347233045,0.9661054612008348,0.0020227831145625806
383,222,pif,20,second,3,3,2.339233796957583,254,29.21599292755127,1.2260233015579652e-05,0.9999982630207757,0.9169548757850268,0.011280320558345536
384,272,pif,20,second,3,1,1.9619633930732945,288,25.54882502555847,6.65797761310167e-05,0.9999832767319127,0.8422507128841724,0.014741383523909569
385,272,pif,20,second,3,2,7.738877798664187,288,2.295086145401001,2.02834867079061,-0.5587857293552623,-0.3098762086933182,0.36238336898621776
386,272,pif,20,second,3,3,4.995736075773796,288,10.195441961288452,0.029707857483021245,0.9853733852433102,0.8312773871334868,0.03442079748517762
387,294,pif,20,second,3,1,52.775391083758024,266,9.413997173309326,0.30205136996965015,0.8236016499806895,0.3872923293805008,0.07284113331162292
